StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;1
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;1
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;1
StorageAccessManager.getObjectProperty;1
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;1
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;1
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;1
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;1
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;1
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;1
StorageAccessManager.getObjectProperty;1
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;1
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;1
StorageAccessManager.setDataProperty;1
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;1
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;1
StorageAccessManager.setDataProperty;1
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;1
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;1
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;1
StorageAccessManager.getObjectProperty;1
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;1
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;1
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;1
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;1
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;1
StorageAccessManager.setObjectProperty;1
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;1
StorageAccessManager.setDataProperty;1
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;1
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;1
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;1
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;1
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;1
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;1
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;1
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setDataProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getObjectProperty;0
StorageAccessManager.getMe;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.addTriple;0
StorageAccessManager.setObjectProperty;0
StorageAccessManager.getPropertyNode;0
KnowledgeBase.getPropertyObjectAsTriples;0
StorageAccessManager.getDataProperty;0
StorageAccessManager.getPersonByUserId;0
